"","prob","label"
"91",0.429183333333333,"0"
"92",0.437933333333333,"0"
"93",0.971980752422181,"0"
"94",0.548484382284382,"0"
"95",0.661883333333333,"0"
"96",0.32265,"0"
"97",0.931394649233406,"1"
"98",0.231416666666667,"0"
"99",0.665233333333334,"0"
"100",0.51865,"0"
"101",0.501933333333333,"0"
"102",0.410933333333333,"0"
"103",0.6396,"0"
"104",0.263442857142857,"0"
"105",0.409716666666667,"0"
"106",0.5258,"0"
"107",0.8153,"0"
"108",0.4593,"0"
"109",0.28915,"0"
"110",0.192916666666667,"0"
"111",0.303233333333333,"0"
"112",0.714112525290502,"0"
"113",0.607933982683983,"0"
"114",0.423633333333333,"0"
"115",0.438133333333333,"0"
"116",0.73025,"0"
"117",0.868357924922477,"0"
"118",0.450183333333333,"0"
"119",0.932524421032405,"1"
"120",0.21215,"0"
"121",0.305683333333333,"0"
"122",0.4889,"0"
"123",0.269645238095238,"0"
"124",0.28525,"0"
"125",0.453483333333333,"0"
"126",0.38235,"0"
"127",0.1791,"0"
"128",0.417762962962963,"0"
"129",0.207283333333333,"0"
"130",0.332866666666667,"0"
"131",0.196833333333333,"0"
"132",0.86045,"0"
"133",0.282483333333333,"0"
"134",0.729651154401154,"1"
"135",0.598530952380952,"0"
"136",0.766308333333333,"0"
"137",0.394866666666667,"0"
"138",0.601337411896167,"0"
"139",0.339116666666667,"0"
"140",0.472383333333333,"0"
"141",0.620479131054132,"0"
"142",0.408716666666667,"0"
"143",0.367221428571429,"0"
"144",0.2214,"0"
"145",0.595733333333333,"0"
"146",0.51415641025641,"0"
"147",0.369266666666666,"0"
"148",0.267466666666667,"0"
"149",0.527678571428571,"0"
"150",0.623733333333333,"0"
"151",0.363266666666667,"0"
"152",0.700336904761905,"0"
"153",0.4889,"0"
"154",0.943711666282796,"1"
"155",0.31015,"0"
"156",0.937166218081435,"1"
"157",0.528216666666666,"0"
"158",0.277583333333333,"0"
"159",0.4817,"0"
"160",0.44795,"0"
"161",0.553349114764448,"0"
"162",0.729439285714286,"0"
"163",0.152433333333333,"0"
"164",0.1114,"0"
"165",0.454186403508772,"0"
"166",0.439916666666667,"0"
"167",0.234616666666667,"1"
"168",0.380872222222222,"0"
"169",0.817329982297618,"0"
"170",0.687500739422299,"0"
"171",0.458816666666667,"0"
"172",0.1679,"0"
"173",0.585147464806219,"0"
"174",0.850416666666667,"0"
"175",0.341233333333333,"0"
"176",0.3784,"0"
"177",0.357933333333333,"0"
"178",0.39305,"0"
"179",0.403483333333333,"0"
"180",0.2416,"0"
"181",0.424033333333333,"0"
"182",0.307533333333333,"0"
"183",0.42235,"0"
"184",0.853566666666666,"0"
"185",0.84248555305614,"0"
"186",0.432277838827839,"0"
"187",0.543725,"0"
"188",0.3514,"0"
"189",0.434580606060606,"0"
"190",0.413516666666666,"0"
"191",0.465404761904762,"0"
"192",0.2881,"0"
"193",0.958279859726723,"1"
"194",0.4926,"0"
"195",0.226116666666667,"0"
"196",0.93511012688017,"1"
"197",0.168116666666667,"0"
"198",0.678975,"0"
"199",0.283,"0"
"200",0.234616666666667,"0"
"201",0.569333333333333,"0"
"202",0.15975,"0"
"203",0.295266666666667,"0"
"204",0.3146,"0"
"205",0.677394552083443,"0"
"206",0.629449710144927,"0"
"207",0.148283333333333,"0"
"208",0.3969,"0"
"209",0.643833333333333,"0"
"210",0.966667534820252,"0"
"211",0.277833333333333,"0"
"212",0.383033333333333,"0"
"213",0.601182299352116,"0"
"214",0.390433333333334,"0"
"215",0.63085,"0"
"216",0.560376767676767,"0"
"217",0.859783333333334,"0"
"218",0.168116666666667,"0"
"219",0.288616666666667,"0"
"220",0.74905873015873,"0"
"221",0.406260714285714,"0"
"222",0.666861921700088,"0"
"223",0.7635,"0"
"224",0.23585,"0"
"225",0.29665,"0"
"226",0.39335,"0"
"227",0.882308189807107,"0"
"228",0.432247023809524,"0"
"229",0.845933333333334,"0"
"230",0.64745,"1"
"231",0.695085744761446,"0"
"232",0.360633333333333,"0"
"233",0.347954761904762,"0"
"234",0.23915,"0"
"235",0.37795,"0"
"236",0.42065,"0"
"237",0.833170917735778,"0"
"238",0.474783333333333,"0"
"239",0.39205,"0"
"240",0.482666666666667,"0"
"241",0.340766666666667,"0"
"242",0.469016666666666,"0"
"243",0.745126741293532,"1"
"244",0.372116666666667,"0"
"245",0.695085744761446,"0"
"246",0.348383333333333,"0"
"247",0.695716666666667,"0"
"248",0.348083333333333,"0"
"249",0.261466666666667,"0"
"250",0.47564709653092,"0"
"251",0.4304,"0"
"252",0.454616666666666,"0"
"253",0.57455,"0"
"254",0.261116666666667,"0"
"255",0.50005,"0"
"256",0.882286237373738,"0"
"257",0.458,"0"
"258",0.5316,"0"
"259",0.400859722222222,"0"
"260",0.693583333333333,"0"
"261",0.841607142857143,"1"
"262",0.93775378852269,"1"
"263",0.745126741293532,"1"
"264",0.745126741293532,"0"
"265",0.433275,"0"
"266",0.11375,"0"
"267",0.691833333333333,"0"
"268",0.538304761904762,"0"
"269",0.268716666666667,"0"
"270",0.73040388616264,"0"
"271",0.4267,"0"
"272",0.394866666666667,"0"
"273",0.317410606060606,"0"
"274",0.159566666666667,"0"
"275",0.375283333333333,"0"
"276",0.456283333333333,"0"
"277",0.698382649991405,"0"
"278",0.354033333333333,"0"
"279",0.4366,"0"
"280",0.872966666666667,"0"
"281",0.296016666666667,"1"
"282",0.112216666666667,"0"
"283",0.819169269269269,"0"
"284",0.525973076923077,"0"
"285",0.872496296296296,"0"
"286",0.745126741293532,"1"
"287",0.469564285714286,"0"
"288",0.169416666666667,"0"
"289",0.305683333333333,"0"
"290",0.1679,"0"
"291",0.518395695970696,"0"
"292",0.11375,"0"
"293",0.317133333333333,"0"
"294",0.733250645912769,"0"
"295",0.264483333333333,"0"
"296",0.900716666666666,"0"
"297",0.291383333333333,"0"
"298",0.44415,"0"
"299",0.670711221419976,"0"
"300",0.809766666666667,"1"
"301",0.94485,"0"
"302",0.354033333333333,"0"
"303",0.84248555305614,"0"
"304",0.469564285714286,"0"
"305",0.384233333333333,"0"
"306",0.625916666666666,"0"
"307",0.846033333333333,"0"
"308",0.616333333333333,"0"
"309",0.320754761904762,"0"
"310",0.36035,"0"
"311",0.462657142857143,"0"
"312",0.422475925925926,"0"
"313",0.364133333333333,"0"
"314",0.926658453703562,"0"
"315",0.616104472049689,"0"
"316",0.730392863668519,"0"
"317",0.422350811644496,"0"
"318",0.432247023809524,"0"
"319",0.4532,"0"
"320",0.377816666666667,"0"
"321",0.369266666666666,"0"
"322",0.426666666666666,"0"
"323",0.1679,"0"
"324",0.432247023809524,"0"
"325",0.466266666666667,"0"
"326",0.510372570379437,"0"
"327",0.317133333333333,"0"
"328",0.472383333333333,"0"
"329",0.1409,"0"
"330",0.264483333333333,"0"
"331",0.8284,"0"
"332",0.291383333333333,"0"
"333",0.286133333333333,"0"
"334",0.786239781606709,"0"
"335",0.1454,"0"
"336",0.243816666666667,"0"
"337",0.461566666666667,"0"
"338",0.35375,"0"
"339",0.3518,"0"
"340",0.159566666666667,"0"
"341",0.8284,"0"
"342",0.506433333333333,"0"
"343",0.37535,"0"
"344",0.786008704453441,"0"
"345",0.500768536391145,"0"
"346",0.745126741293532,"0"
"347",0.432247023809524,"0"
"348",0.875237396726367,"1"
"349",0.489497619047619,"0"
"350",0.512757925407925,"0"
"351",0.74623545841638,"0"
"352",0.438718315018315,"0"
"353",0.745126741293532,"0"
"354",0.293233333333333,"0"
"355",0.3844,"0"
"356",0.458651190476191,"0"
"357",0.408433333333333,"0"
"358",0.510372570379437,"0"
"359",0.70255,"0"
"360",0.820448148148148,"1"
"361",0.211483333333333,"0"
"362",0.283233333333333,"0"
"363",0.709611921700088,"0"
"364",0.409783333333333,"0"
"365",0.911233333333333,"0"
"366",0.427333333333334,"0"
"367",0.529466666666667,"0"
"368",0.88186282051282,"0"
"369",0.432247023809524,"0"
"370",0.84185,"0"
"371",0.243816666666667,"0"
"372",0.249266666666667,"0"
"373",0.869487878787879,"0"
"374",0.81005,"1"
"375",0.3378,"0"
"376",0.32905,"0"
"377",0.868646761141732,"0"
"378",0.864785897435897,"0"
"379",0.382733333333333,"0"
"380",0.293233333333333,"0"
"381",0.81455,"0"
"382",0.1868,"0"
"383",0.317,"0"
"384",0.243816666666667,"0"
"385",0.253533333333333,"0"
"386",0.242766666666667,"0"
"387",0.390516666666667,"0"
"388",0.417762962962963,"0"
"389",0.60890303030303,"0"
"390",0.732296428571428,"0"
"391",0.432247023809524,"0"
"392",0.163383333333333,"0"
"393",0.445879971988795,"0"
"394",0.40075,"0"
"395",0.643066666666667,"0"
"396",0.514117857142857,"0"
"397",0.3844,"0"
"398",0.230766666666667,"0"
"399",0.365266666666667,"0"
"400",0.216566666666667,"0"
"401",0.577947619047619,"0"
"402",0.702605509545039,"0"
"403",0.407266666666667,"0"
"404",0.72025,"0"
"405",0.179866666666667,"0"
"406",0.877387265917603,"1"
"407",0.248966666666667,"0"
"408",0.452603333333333,"0"
"409",0.74905873015873,"0"
"410",0.409783333333333,"0"
"411",0.852980086580086,"0"
"412",0.469016666666666,"0"
"413",0.794741666666667,"0"
"414",0.915010827242534,"0"
"415",0.546583333333333,"0"
"416",0.72695,"0"
"417",0.572983333333333,"0"
"418",0.318216666666667,"0"
"419",0.623883333333333,"0"
"420",0.156283333333333,"0"
"421",0.387083333333333,"0"
"422",0.44986568627451,"0"
"423",0.411933333333333,"0"
"424",0.152633333333333,"0"
"425",0.424066666666667,"0"
"426",0.844316666666666,"0"
"427",0.112433333333333,"0"
"428",0.28455,"0"
"429",0.306216666666667,"0"
"430",0.761515805690961,"0"
"431",0.520666666666667,"0"
"432",0.512633333333333,"0"
"433",0.384259090909091,"0"
"434",0.946437355388377,"1"
"435",0.0511166666666667,"0"
"436",0.486936881234707,"0"
"437",0.883616666666667,"1"
"438",0.150733333333333,"0"
"439",0.33805,"0"
"440",0.519660606060606,"0"
"441",0.594483333333333,"0"
"442",0.49370641025641,"0"
"443",0.1216,"0"
"444",0.32945,"0"
"445",0.499783333333333,"1"
"446",0.0511166666666667,"0"
"447",0.365069047619048,"0"
"448",0.200266666666667,"0"
"449",0.277733333333333,"0"
"450",0.510816666666667,"0"
"451",0.831657142857143,"0"
"452",0.2324,"0"
"453",0.896644204064312,"0"
"454",0.07835,"0"
"455",0.0511166666666667,"0"
"456",0.741012121212121,"0"
"457",0.2693,"0"
"458",0.395416666666667,"0"
"459",0.432871428571429,"0"
"460",0.512633333333333,"0"
"461",0.653283333333333,"0"
"462",0.520666666666667,"0"
"463",0.4378,"0"
"464",0.633193426501035,"0"
"465",0.216616666666667,"0"
"466",0.595325,"0"
"467",0.131716666666667,"0"
"468",0.486936881234707,"0"
"469",0.458877272727273,"0"
"470",0.286716666666667,"0"
"471",0.742333333333333,"0"
"472",0.1653,"0"
"473",0.158816666666667,"0"
"474",0.448966666666667,"0"
"475",0.510816666666667,"0"
"476",0.249616666666667,"0"
"477",0.565816666666667,"0"
"478",0.561133333333333,"0"
"479",0.172166666666667,"0"
"480",0.353166666666667,"0"
"481",0.482830952380952,"0"
"482",0.331266666666667,"0"
"483",0.381233333333333,"0"
"484",0.447533333333333,"0"
"485",0.09745,"0"
"486",0.32355,"0"
"487",0.112433333333333,"0"
"488",0.501945238095238,"0"
"489",0.519083333333333,"0"
"490",0.274816666666667,"0"
"491",0.807279487179487,"0"
"492",0.63215,"0"
"493",0.945001793546837,"1"
"494",0.692266666666667,"0"
"495",0.595325,"0"
"496",0.926616666666666,"0"
"497",0.2834,"0"
"498",0.32355,"0"
"499",0.365069047619048,"0"
"500",0.482851648351648,"0"
"501",0.490833333333333,"0"
"502",0.300442424242424,"0"
"503",0.332769565217391,"0"
"504",0.512471428571429,"0"
"505",0.653408333333333,"0"
"506",0.510816666666667,"0"
"507",0.520666666666667,"0"
"508",0.875576515151515,"0"
"509",0.3456,"0"
"510",0.825686165593093,"0"
"511",0.506933333333333,"0"
"512",0.271116666666667,"0"
"513",0.825686165593093,"0"
"514",0.1154,"0"
"515",0.466283333333333,"0"
"516",0.1154,"0"
"517",0.4926,"0"
"518",0.498066666666666,"0"
"519",0.418,"0"
"520",0.321783333333333,"0"
"521",0.872616666666667,"0"
"522",0.4034,"0"
"523",0.443833333333333,"0"
"524",0.3456,"0"
"525",0.479283333333333,"0"
"526",0.394733333333333,"0"
"527",0.466283333333333,"0"
"528",0.414883333333333,"0"
"529",0.307832142857143,"0"
"530",0.298416666666667,"0"
"531",0.12985,"0"
"532",0.466283333333333,"0"
"533",0.394733333333333,"0"
"534",0.506933333333333,"0"
"535",0.394733333333333,"0"
"536",0.394733333333333,"0"
"537",0.825686165593093,"0"
"538",0.848766666666666,"0"
"539",0.419833333333333,"0"
"540",0.402883333333333,"0"
"541",0.269916666666667,"0"
"542",0.825686165593093,"0"
"543",0.232016666666667,"0"
"544",0.394733333333333,"0"
"545",0.825686165593093,"0"
"546",0.310761904761905,"0"
"547",0.825686165593093,"0"
"548",0.394733333333333,"0"
"549",0.461154656741108,"0"
"550",0.615133333333333,"0"
"551",0.506933333333333,"0"
"552",0.506933333333333,"0"
"553",0.394733333333333,"0"
"554",0.3006,"0"
"555",0.827990864037923,"0"
"556",0.307832142857143,"0"
"557",0.1154,"0"
"558",0.394733333333333,"0"
"559",0.445266666666667,"0"
"560",0.25305,"0"
"561",0.15805,"0"
"562",0.785975,"0"
"563",0.394733333333333,"0"
"564",0.394733333333333,"0"
"565",0.24325,"0"
"566",0.3456,"0"
"567",0.128516666666667,"0"
"568",0.0715833333333333,"0"
"569",0.1211,"0"
"570",0.19395,"0"
"571",0.294333333333333,"0"
"572",0.693216666666667,"0"
"573",0.136645238095238,"0"
"574",0.168133333333333,"0"
"575",0.218152777777778,"0"
"576",0.168020238095238,"0"
"577",0.0715833333333333,"0"
"578",0.218152777777778,"0"
"579",0.559368374826928,"0"
"580",0.408723426573427,"0"
"581",0.168020238095238,"0"
"582",0.295746153846154,"0"
"583",0.218152777777778,"0"
"584",0.218152777777778,"0"
"585",0.197033333333333,"0"
"586",0.218152777777778,"0"
"587",0.218152777777778,"0"
"588",0.390316666666667,"0"
"589",0.218152777777778,"0"
"590",0.269116666666667,"0"
"591",0.209333333333333,"0"
"592",0.275316666666667,"0"
"593",0.559368374826928,"0"
"594",0.168020238095238,"0"
"595",0.234283333333333,"0"
"596",0.275316666666667,"0"
"597",0.2284,"0"
"598",0.275316666666667,"0"
"599",0.0962,"0"
"600",0.128516666666667,"0"
"601",0.845227772556391,"1"
"602",0.162866666666667,"0"
"603",0.08405,"0"
"604",0.292083333333333,"0"
"605",0.1529,"0"
"606",0.218152777777778,"0"
"607",0.218152777777778,"0"
"608",0.433302888086642,"0"
"609",0.450969554753309,"0"
"610",0.396966666666667,"0"
"611",0.454716666666667,"0"
"612",0.250933333333333,"0"
"613",0.218152777777778,"0"
"614",0.0824166666666667,"0"
"615",0.168020238095238,"0"
"616",0.433302888086642,"0"
"617",0.218152777777778,"0"
"618",0.197633333333333,"0"
"619",0.154933333333333,"0"
"620",0.218152777777778,"0"
"621",0.218152777777778,"0"
"622",0.77555,"0"
"623",0.601266666666667,"0"
"624",0.128516666666667,"0"
"625",0.55675,"0"
"626",0.265266666666667,"0"
"627",0.51355,"0"
"628",0.0715833333333333,"0"
"629",0.128516666666667,"0"
"630",0.414683333333333,"0"
"631",0.720657281372142,"0"
"632",0.656416666666667,"0"
"633",0.14255,"0"
"634",0.589261904761905,"0"
"635",0.175616666666667,"0"
"636",0.454111904761905,"0"
"637",0.3274,"0"
"638",0.200016666666667,"0"
"639",0.218152777777778,"0"
"640",0.218152777777778,"0"
"641",0.474733333333333,"0"
"642",0.218152777777778,"0"
"643",0.312183333333333,"0"
"644",0.674766666666667,"0"
"645",0.604916666666667,"0"
"646",0.957859348976583,"1"
"647",0.547186254651781,"0"
"648",0.17,"0"
"649",0.348133333333333,"0"
"650",0.578263780663781,"0"
"651",0.3301,"0"
"652",0.561688297723782,"0"
"653",0.50815,"0"
"654",0.193766666666667,"0"
"655",0.6003,"0"
"656",0.742233333333333,"0"
"657",0.571235662207563,"1"
"658",0.404395238095238,"0"
"659",0.73830566586442,"0"
"660",0.277566666666667,"0"
"661",0.735357142857143,"0"
"662",0.554234848484849,"0"
"663",0.155066666666667,"0"
"664",0.459089011544012,"0"
"665",0.574942592592593,"0"
"666",0.492740476190476,"0"
"667",0.49625,"0"
"668",0.403279090909091,"0"
"669",0.43205,"0"
"670",0.403733333333333,"0"
"671",0.443916666666667,"0"
"672",0.365066666666667,"0"
"673",0.4843,"0"
"674",0.914550476190476,"0"
"675",0.752179487179487,"0"
"676",0.5199,"0"
"677",0.371433333333333,"0"
"678",0.530021428571428,"0"
"679",0.4586,"0"
"680",0.557243939393939,"0"
"681",0.4272,"0"
"682",0.425566666666666,"0"
"683",0.4865,"0"
"684",0.564066666666667,"0"
"685",0.538292105263158,"0"
"686",0.4969,"0"
"687",0.533837229437229,"0"
"688",0.314533333333333,"0"
"689",0.293566666666667,"0"
"690",0.888383333333333,"0"
"691",0.384116666666667,"0"
"692",0.436133333333333,"0"
"693",0.724632639442005,"1"
"694",0.83395,"0"
"695",0.538383333333333,"0"
"696",0.45830641025641,"0"
"697",0.126616666666667,"0"
"698",0.69715,"0"
"699",0.597656410256411,"0"
"700",0.24125,"0"
"701",0.62545,"0"
"702",0.670949316658071,"0"
"703",0.505783333333334,"0"
"704",0.391833333333333,"0"
"705",0.413421428571428,"0"
"706",0.343483333333333,"0"
"707",0.108483333333333,"0"
"708",0.880961111111111,"0"
"709",0.374883333333333,"0"
"710",0.3901,"0"
"711",0.19105,"0"
"712",0.34195,"0"
"713",0.647531592715347,"1"
"714",0.285783333333333,"0"
"715",0.681133333333333,"0"
"716",0.430933333333333,"0"
"717",0.300833333333333,"0"
"718",0.0691666666666667,"0"
"719",0.66735,"0"
"720",0.28915,"0"
"721",0.628666666666666,"0"
"722",0.5931,"0"
"723",0.842583333333333,"0"
"724",0.278616666666667,"0"
"725",0.82591282051282,"0"
"726",0.383933333333333,"0"
"727",0.32565,"0"
"728",0.538292105263158,"0"
"729",0.305883333333333,"0"
"730",0.558833333333333,"0"
"731",0.523575438596491,"0"
"732",0.495249805068226,"0"
"733",0.317283333333333,"0"
"734",0.107016666666667,"0"
"735",0.265366666666667,"0"
"736",0.416166666666667,"0"
"737",0.753118500802866,"0"
"738",0.497516666666667,"0"
"739",0.729106439624591,"0"
"740",0.94570051700876,"1"
"741",0.220083333333333,"0"
"742",0.229216666666667,"0"
"743",0.647531592715347,"0"
"744",0.204433333333333,"0"
"745",0.418501196172249,"0"
"746",0.433433333333333,"0"
"747",0.62830652173913,"1"
"748",0.655546153846154,"0"
"749",0.49625,"0"
"750",0.874830952380953,"0"
"751",0.425716666666667,"0"
"752",0.754666666666667,"0"
"753",0.399316666666667,"0"
"754",0.159616666666667,"0"
"755",0.114916666666667,"0"
"756",0.47135,"0"
"757",0.348133333333333,"0"
"758",0.426433333333333,"0"
"759",0.3844,"0"
"760",0.874830952380953,"0"
"761",0.495249805068226,"0"
"762",0.657659523809524,"0"
"763",0.344466666666667,"0"
"764",0.168383333333333,"0"
"765",0.172533333333333,"0"
"766",0.17,"0"
"767",0.38235,"0"
"768",0.3921,"0"
"769",0.2147,"0"
"770",0.4128,"0"
"771",0.341383333333333,"0"
"772",0.611416666666666,"0"
"773",0.365233333333333,"0"
"774",0.2323,"0"
"775",0.252883333333333,"0"
"776",0.727012087912088,"0"
"777",0.953314934756027,"0"
"778",0.698314574898785,"1"
"779",0.185466666666667,"0"
"780",0.691026163414151,"0"
"781",0.634009848484848,"0"
"782",0.2698,"0"
"783",0.588438095238095,"0"
"784",0.439416666666667,"0"
"785",0.715036221419976,"1"
"786",0.173183333333333,"0"
"787",0.486716666666667,"0"
"788",0.497516666666667,"0"
"789",0.532654137529137,"0"
"790",0.446716666666667,"0"
"791",0.857214776524645,"0"
"792",0.797849033735702,"1"
"793",0.492601515151515,"0"
"794",0.6475,"0"
"795",0.0969,"0"
"796",0.219033333333333,"0"
"797",0.459633333333333,"0"
"798",0.543860122932023,"0"
"799",0.16655,"0"
"800",0.339,"0"
"801",0.245466666666667,"0"
"802",0.849716666666667,"0"
"803",0.313733333333333,"0"
"804",0.365683333333333,"0"
"805",0.874830952380953,"0"
"806",0.463954166666667,"0"
"807",0.761739483065953,"0"
"808",0.918883333333333,"0"
"809",0.323716666666667,"0"
"810",0.718483333333333,"0"
"811",0.186633333333333,"0"
"812",0.143566666666667,"0"
"813",0.1023,"0"
"814",0.164016666666667,"0"
"815",0.429716666666667,"0"
"816",0.533837229437229,"0"
"817",0.970768702327614,"0"
"818",0.494801648351648,"0"
"819",0.376233333333333,"0"
"820",0.402,"0"
"821",0.09165,"0"
"822",0.683626728004866,"0"
"823",0.260366666666667,"0"
"824",0.5643,"0"
"825",0.733945052525518,"0"
"826",0.276816666666667,"0"
"827",0.818733333333333,"0"
"828",0.57505,"0"
"829",0.872448319327731,"0"
"830",0.171033333333333,"0"
"831",0.206083333333333,"0"
"832",0.872318546365915,"0"
"833",0.165966666666667,"0"
"834",0.634009848484848,"0"
"835",0.623824114764448,"0"
"836",0.672316666666667,"0"
"837",0.225133333333333,"0"
"838",0.313016666666667,"0"
"839",0.801078720891376,"0"
"840",0.463316666666667,"0"
"841",0.429216666666667,"0"
"842",0.842987947800895,"0"
"843",0.4105,"0"
"844",0.1781,"0"
"845",0.371433333333333,"0"
"846",0.731037482619729,"0"
"847",0.361266666666667,"0"
"848",0.470066666666667,"0"
"849",0.411183333333333,"0"
"850",0.360933333333333,"0"
"851",0.767616666666667,"0"
"852",0.288416666666667,"0"
"853",0.5722,"0"
"854",0.662233333333334,"0"
"855",0.465733333333333,"0"
"856",0.176016666666667,"0"
"857",0.674583333333333,"0"
"858",0.532654137529137,"0"
"859",0.603690676691729,"0"
"860",0.365883333333333,"0"
"861",0.548558771929825,"0"
"862",0.413683333333333,"0"
"863",0.659974010025063,"0"
"864",0.4715,"0"
"865",0.220533333333333,"0"
"866",0.24125,"0"
"867",0.410669047619048,"0"
"868",0.466783333333333,"0"
"869",0.459089011544012,"0"
"870",0.24125,"0"
"871",0.227016666666667,"0"
"872",0.333666666666667,"0"
"873",0.724099999999999,"0"
"874",0.573533333333333,"0"
"875",0.126616666666667,"0"
"876",0.940066666666666,"0"
"877",0.901216666666666,"0"
"878",0.1857,"0"
"879",0.5199,"0"
"880",0.813883333333333,"0"
"881",0.33,"0"
"882",0.634009848484848,"0"
"883",0.1727,"0"
"884",0.206,"0"
"885",0.58265,"0"
"886",0.506016666666667,"0"
"887",0.673267508417509,"0"
"888",0.577383333333333,"0"
"889",0.63015,"0"
"890",0.43205,"0"
"891",0.43205,"0"
"892",0.750875242583997,"0"
"893",0.348133333333333,"0"
"894",0.69475,"0"
"895",0.4272,"0"
"896",0.537066666666667,"0"
"897",0.549758771929824,"0"
"898",0.755733333333333,"0"
"899",0.1595,"0"
"900",0.46925,"0"
"901",0.487883333333333,"0"
"902",0.772933333333333,"0"
"903",0.655546153846154,"0"
"904",0.502210606060606,"0"
"905",0.20825,"0"
"906",0.21535,"0"
"907",0.249066666666667,"0"
"908",0.495249805068226,"0"
"909",0.49155,"0"
"910",0.884587521535438,"1"
"911",0.421491666666667,"0"
"912",0.479052900432901,"0"
"913",0.495249805068226,"0"
"914",0.631470098837841,"0"
"915",0.836433333333333,"0"
"916",0.299366666666667,"0"
"917",0.3993,"0"
"918",0.858816666666666,"0"
"919",0.224966666666667,"0"
"920",0.44375,"0"
"921",0.2751,"0"
"922",0.496916666666667,"0"
"923",0.345716666666667,"0"
"924",0.547028070175438,"0"
"925",0.746734178981044,"1"
"926",0.21065,"0"
"927",0.209766666666667,"0"
"928",0.593071428571429,"0"
"929",0.922960280276606,"1"
"930",0.941087183157226,"1"
"931",0.804532649991404,"0"
"932",0.716366666666667,"0"
"933",0.492740476190476,"0"
"934",0.26375,"0"
"935",0.385266666666667,"0"
"936",0.537901648351648,"0"
"937",0.537233333333333,"0"
"938",0.455333333333333,"0"
"939",0.549366666666666,"0"
"940",0.563466666666667,"0"
"941",0.664833333333333,"0"
"942",0.495283333333333,"0"
"943",0.444116666666667,"0"
"944",0.5722,"0"
"945",0.547266666666666,"0"
"946",0.478516666666667,"0"
"947",0.734102888086643,"1"
"948",0.685783333333334,"0"
"949",0.264216666666667,"0"
"950",0.472033333333333,"0"
"951",0.702625,"0"
"952",0.2351,"0"
"953",0.745076076560442,"0"
"954",0.312483333333333,"0"
"955",0.159616666666667,"0"
"956",0.22885,"0"
"957",0.124466666666667,"0"
"958",0.417429166666667,"0"
"959",0.760083333333333,"0"
"960",0.623824114764448,"0"
"961",0.358471428571429,"0"
"962",0.535488095238095,"0"
"963",0.6195,"0"
"964",0.204433333333333,"0"
"965",0.374166666666667,"0"
"966",0.732786895659747,"0"
"967",0.162466666666667,"0"
"968",0.689708333333333,"0"
"969",0.936516666666667,"0"
"970",0.585268157768158,"0"
"971",0.44025,"0"
"972",0.503051648351649,"0"
"973",0.823633333333333,"0"
"974",0.907483333333333,"0"
"975",0.251516666666667,"0"
"976",0.4128,"0"
